"mean","median"
2.90564513733037,1.08080211447259e-13
3.59442777999504,1.56454446405335
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.37303699193478,1.36829383192687
3.1531279079439,0.623668181006543
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
4.40444482853486,3.35378808493906
4.3932418477864,3.34844827493738
3.2389496429574,1.00775297200146
3.23714582290592,1.05338281480198
3.24535267555423,1.02904078267897
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.3694474251844,1.36785615476606
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.92486280565261,0.0673489056971918
2.91221185385984,0.0244594115231366
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.91068119400083,0.0184101483682389
3.87318665792611,2.43081936901503
2.90564513733037,1.08080211447259e-13
3.56770029352437,1.51151145546436
2.90564513733037,1.08080211447259e-13
3.66490182849042,1.70243028638473
2.90564513733037,1.08080211447259e-13
3.69542411311894,2.02421520365773
3.7021127394188,2.04280336089616
3.70845352955582,2.07128892949473
3.704747261765,2.07440568609662
3.70083072437561,2.08032258485509
3.69818797424093,2.0914672326084
3.27791876452791,1.12817013772471
2.90564513733037,1.08080211447259e-13
3.27693251250365,1.10585788929459
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
4.77328716377661,3.97752840208322
4.83365890569431,3.98268188848041
4.73389852491051,3.85515743747148
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.89087217713881,2.12768430459031
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.7917497717482,2.25426509083775
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.21441634608209,0.955200012171645
3.57285370495912,1.78624527688642
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.25015571411761,0.844285496736746
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.92620936623676,0.0748356325939893
6.78478626794297,6.37758617927356
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.25206181950953,0.848528137423864
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.53007822420483,1.43613387258988
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.60783483002319,1.59099025766973
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.02615544206879,0.318198051533958
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.41186475495277,1.19331340393042
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.97365572477413,0.239306295542481
2.97398987738575,0.233869374771401
3.0470009713964,0.47221829870332
3.19367163767453,0.717006276123164
2.90564513733037,1.08080211447259e-13
2.93862563263575,0.121650656643892
3.20517116866877,0.932174148506567
2.90564513733037,1.08080211447259e-13
2.94422008934067,0.106066017177999
3.60783483002318,1.59099025766973
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
4.06833143065459,2.72226463654839
4.07779879515969,2.70969014689393
4.05062292137702,2.7088184450844
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.6585066465374,1.94405144663286
3.65271105643685,1.92931615455836
3.65995236951808,1.96627124671904
3.69001445355375,2.03348073490565
3.67845513908935,2.02022835660452
3.65918087367505,1.97921985557043
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.05447346599343,0.168857099347414
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.05833265677609,0.397818275095561
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.71450941672253,1.79788970184491
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.60783483002318,1.59099025766973
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.88739777422477,2.12132034355963
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.50435630242804,1.38409081349455
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.93980025278989,2.21677975901982
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.91003110391974,0.0159223549394484
3.24036214298701,1.03136056386122
5.09811153701202,4.37350499331479
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
4.15643064481437,2.60045589849163
4.15643064481437,2.60045589849163
4.15643064481437,2.60045589849163
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.69304190289301,1.75673608717985
3.69304190289301,1.75673608717985
3.69304190289301,1.75673608717985
3.69304190289301,1.75673608717985
2.90564513733037,1.08080211447259e-13
3.25441473399539,0.853760727604646
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.60783483002318,1.59099025766973
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.71835840598823,1.80524361236925
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.34825665125837,1.05853885143627
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
4.17989247396537,2.64104382773174
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
4.0794217746953,2.46596418870995
2.90564513733037,1.08080211447259e-13
3.22834293886684,0.795495128834872
3.18424824855869,0.860459657582531
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.88739777422477,2.12132034355963
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.45313018028569,1.27915616716646
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.66212884664572,1.69705627484771
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.15556340485432,0.629325035256029
3.20810154584797,0.749816030770217
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.27120461596367,0.890954544295052
3.22739905814371,0.793373808491318
3.22739905814371,0.793373808491318
2.90564513733037,1.08080211447259e-13
3.17238378378845,0.668215908221292
3.45005108144739,1.27279220613579
2.90564513733037,1.08080211447259e-13
3.06742868563477,0.420021428024816
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.8700670083076,2.08950053840624
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.47339379689356,1.32087546725647
3.06047161882893,0.403050865276339
3.05458209712037,0.388625886940134
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.06086677312802,0.51232938012324
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.47634356634908,1.59621993675829
3.46615178178393,1.56614712645235
3.47746703748368,1.58625903520193
3.61575038193186,1.88908684268513
3.60025691279827,1.88536449855467
3.6200714571965,1.92358095050304
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.07406574078614,0.555967377364222
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.63770404113712,1.96152048561377
3.61435866236737,1.88875077271571
3.63190127949579,1.92476731890116
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.99788205902959,2.64748386567043
3.95559563330555,2.54669160008047
3.93956760454216,2.53845466961539
4.52764598047785,3.49773948399536
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.9103226881062,0.0171090687505985
2.98938319623866,0.287992772353049
2.9298017874683,0.0903880261880476
2.99856057485371,0.328463682867926
3.00537817425047,0.338162508581797
3.00286808141089,0.335287829265681
2.99980789550841,0.331394405138206
3.00057346851507,0.32896204595816
3.00464971733191,0.341274564930137
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.42012537734737,1.47512663462851
3.41224180746104,1.45320118973938
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
2.90564513733037,1.08080211447259e-13
3.021495632574,0.392271329661228
3.0226834701805,0.39205906274161
3.02249402858472,0.397830254414789
3.02346832644838,0.398854485811973
